"Date","Price","Open","High","Low","Vol.","Change %"
"08/06/2017","13,558.46","13,420.14","13,565.06","13,420.14","192.87M","1.08%"
"08/03/2017","13,413.12","13,405.20","13,441.13","13,369.12","187.22M","0.06%"
"08/02/2017","13,405.20","13,396.22","13,468.97","13,395.61","208.56M","0.07%"
"08/01/2017","13,396.22","13,416.00","13,434.61","13,352.79","181.16M","-0.17%"
"07/31/2017","13,419.38","13,477.92","13,542.02","13,419.38","207.03M","-0.45%"
"07/30/2017","13,480.10","13,609.22","13,609.22","13,480.10","247.41M","-0.95%"
"07/27/2017","13,609.22","13,799.43","13,828.05","13,609.22","249.77M","-1.36%"
"07/26/2017","13,797.25","13,741.84","13,803.21","13,741.84","312.54M","0.41%"
"07/25/2017","13,740.72","13,754.25","13,790.76","13,739.74","282.29M","-0.09%"
"07/24/2017","13,752.98","13,712.21","13,758.26","13,702.62","161.54M","0.28%"
"07/20/2017","13,715.06","13,707.13","13,774.21","13,707.13","379.53M","0.06%"
"07/19/2017","13,707.13","13,713.59","13,714.67","13,670.82","231.29M","-0.08%"
"07/18/2017","13,717.53","13,956.32","13,970.22","13,717.51","362.44M","-1.71%"
"07/17/2017","13,956.32","13,816.87","13,961.91","13,798.73","280.26M","1.02%"
"07/16/2017","13,815.77","13,825.01","13,830.34","13,796.50","204.95M","-0.05%"
"07/13/2017","13,822.59","13,693.80","13,864.31","13,693.80","318.46M","0.97%"
"07/12/2017","13,690.29","13,687.83","13,746.29","13,668.18","433.09M","0.04%"
"07/11/2017","13,684.27","13,487.57","13,693.41","13,468.43","463.70M","1.49%"
"07/10/2017","13,483.04","13,344.25","13,487.84","13,344.25","302.65M","1.06%"
"07/09/2017","13,342.09","13,369.88","13,369.88","13,260.52","167.22M","-0.21%"
"07/06/2017","13,369.88","13,342.95","13,413.06","13,342.95","180.43M","0.26%"
"07/05/2017","13,334.86","13,334.78","13,346.23","13,312.19","235.63M","0.00%"
"07/04/2017","13,334.78","13,431.06","13,463.40","13,332.12","206.69M","-0.72%"
